,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
504,Angel's Egg,,71,7.6,1985,
505,Vic the Viking and the Magic Sword,,77,5.1,2019,
506,StarDog and TurboCat,,90,5.8,2019,
507,Big Fish & Begonia,PG-13,100,7.1,2016,72
508,Peppa Pig: My First Cinema Experience,,72,4.1,2017,
509,Suicide Room,Not Rated,110,6.7,2011,
510,Memories,PG-13,113,7.6,1995,
511,Extinct,,,,,
512,Once Upon a Forest,G,71,6.5,1993,
513,Dilili in Paris,PG,95,7.2,2018,
514,The Canterville Ghost,,,,,
515,Animal Crackers,,94,5.4,2017,
516,Minuscule: Valley of the Lost Ants,Not Rated,89,7.1,2013,
517,Evangelion Shin Gekijôban: Jo,PG-13,98,7.7,2007,
518,Walking with Dinosaurs 3D,PG,87,5.2,2013,37
519,Mind Game,,103,7.8,2004,66
520,Jin-Roh: The Wolf Brigade,R,102,7.4,1999,59
521,Regular Show: The Movie,TV-PG,69,7.4,2015,
522,Norm of the North: Keys to the Kingdom,PG,91,3.0,2018,
523,Bilal: A New Breed of Hero,PG-13,105,8.0,2015,52
524,Stand by Me Doraemon,,95,7.4,2014,
525,The Adventures of Ichabod and Mr. Toad,Approved,68,7.0,1949,74
526,Rascal Does Not Dream of Bunny Girl Senpai The Movie,,89,7.9,2019,
527,Buñuel in the Labyrinth of the Turtles,,80,7.1,2018,75
528,Starship Troopers: Invasion,R,89,5.9,2012,
529,Las aventuras de Tadeo Jones,TV-PG,92,5.9,2012,
530,Heavenly Sword,Not Rated,85,5.3,2014,
531,Drømmebyggerne,,81,7.8,2020,
532,The Goon,,,,,
533,Phineas and Ferb the Movie: Candace Against the Universe,,,,2020,
534,Rock Dog,PG,90,5.9,2016,48
535,Where the Dead Go to Die,Unrated,95,3.9,2012,
536,Chicken Run 2,,,,,
537,Pets United,,89,3.7,2019,
538,Watch the Skies,,110,,,
539,Rugrats in Paris: The Movie,G,78,6.1,2000,62
540,Madagascar 4,,,,,
541,Pengin haiwei,Not Rated,117,7.1,2018,82
542,A Monster in Paris,PG,90,6.7,2011,
543,The Adventures of Drunky,,,,,
