,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
514,Singapore,Passed,79,6.6,1947,
515,The Long Wait,,94,6.7,1954,
516,The Shadow Strikes,Approved,61,4.9,1937,
517,High Wall,Approved,99,7.0,1947,
518,Dial 1119,Passed,75,6.7,1950,
519,Forbidden,Approved,85,6.6,1953,
520,The Clay Pigeon,C,63,6.5,1949,
521,Talk About a Stranger,Passed,65,6.2,1952,
522,The Flame,Approved,97,6.7,1947,
523,The Arnelo Affair,Approved,86,5.7,1947,
524,The Whistler,Passed,59,6.5,1944,
525,"Beware, My Lovely",Approved,77,6.7,1952,
526,Models Inc.,Approved,73,6.2,1952,
527,The 13th Letter,Approved,85,6.5,1951,
528,The Garment Jungle,Approved,88,6.6,1957,
529,Close-Up,,76,6.3,1948,
530,Flight to Tangier,Approved,90,5.5,1953,
531,The Story of Molly X,Approved,82,7.0,1949,
532,House of Numbers,Approved,90,6.4,1957,
533,Six Bridges to Cross,Approved,96,6.9,1955,
534,The Girl in the Kremlin,Approved,81,5.8,1957,
535,The Fearmakers,Approved,85,6.1,1958,
536,The Brothers Rico,Passed,92,6.8,1957,
537,Gambling House,Approved,80,6.2,1950,
538,Cry Vengeance,Not Rated,82,6.5,1954,
539,Bodyguard,Approved,62,6.5,1948,
540,Malaga,Approved,84,5.2,1954,
541,Flesh and Fury,Approved,83,6.7,1952,
542,The Human Jungle,Approved,82,5.7,1954,
543,Death of a Scoundrel,Approved,119,6.9,1956,
544,The Sign of the Ram,Approved,84,6.3,1948,
545,The Sellout,Approved,83,6.7,1952,
546,"Walk Softly, Stranger",Approved,81,6.5,1950,
547,Thunderbolt,Passed,85,6.6,1929,
548,Crime Against Joe,Approved,70,5.7,1956,
549,Inside the Walls of Folsom Prison,Approved,87,6.6,1951,
550,Pillow of Death,Approved,66,6.1,1945,
551,The Secret Fury,Approved,85,6.9,1950,
552,Walk a Crooked Mile,Approved,91,6.3,1948,
553,Fingers at the Window,Passed,80,6.4,1942,
554,Paid,Approved,86,6.3,1930,
555,Hell's Island,Approved,84,6.0,1955,
556,The Hunted,Passed,88,6.6,1948,
557,The Unholy Wife,Approved,94,5.7,1957,
558,Fear,Approved,68,5.7,1946,
559,Money Madness,Not Rated,73,6.2,1948,
560,Three Bad Sisters,Approved,76,5.9,1956,
561,Time to Kill,,61,6.6,1942,
562,New York Confidential,Approved,87,7.0,1955,
563,Kid Glove Killer,Passed,74,6.9,1942,
