,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
513,Paul,R,104,7.0,2011,57
514,Evolution,PG-13,101,6.1,2001,40
515,Star Trek VI: The Undiscovered Country,PG,110,7.2,1991,65
516,Cocoon,PG-13,117,6.7,1985,65
517,Hot Tub Time Machine,R,101,6.4,2010,63
518,Z for Zachariah,PG-13,98,6.0,2015,68
519,Aquaman 2,,,,2022,
520,Moonraker,PG,126,6.3,1979,66
521,Land of the Lost,PG-13,102,5.3,2009,32
522,Soylent Green,PG,97,7.1,1973,66
523,Circle,Not Rated,87,6.0,2015,
524,The Return of the Living Dead,R,91,7.3,1985,66
525,Time Bandits,PG,110,7.0,1981,79
526,Chopping Mall,R,77,5.6,1986,22
527,Cargo,TV-MA,105,6.3,2017,65
528,Justice League Part Two,,,,,
529,Star Trek III: The Search for Spock,PG,105,6.7,1984,56
530,Hot Bot,Not Rated,86,3.3,2016,
531,Attack the Block,R,88,6.6,2011,75
532,Morgan,R,92,5.8,2016,48
533,Æon Flux,PG-13,93,5.4,2005,36
534,When Worlds Collide,Passed,83,6.7,1951,
535,Untitled Spider-Man Sequel,,,,2021,
536,The Darkest Minds,PG-13,104,5.7,2018,39
537,Colossal,R,109,6.2,2016,70
538,Forbidden Planet,G,98,7.6,1956,
539,Mimic,R,105,5.9,1997,55
540,The Signal,PG-13,97,6.1,2014,54
541,Fast Color,PG-13,100,6.0,2018,64
542,The Happening,R,91,5.0,2008,34
543,The Nutty Professor,PG-13,95,5.6,1996,62
544,IO,TV-14,96,4.7,2019,40
545,Innerspace,PG,120,6.8,1987,66
546,Resident Evil: Extinction,R,94,6.3,2007,41
547,Small Soldiers,PG-13,110,6.2,1998,
548,Furya,,,,,
549,The Time Machine,G,103,7.6,1960,67
550,Red Dawn,PG-13,93,5.4,2012,31
551,Heavy Metal,R,86,6.7,1981,51
552,Push,PG-13,111,6.1,2009,36
553,Scanners,R,103,6.8,1981,60
554,The Wraith,PG-13,93,6.0,1986,39
555,Death Race,R,105,6.4,2008,43
556,Ice Age: Collision Course,PG,94,5.7,2016,34
557,The Manchurian Candidate,R,129,6.6,2004,76
